326211,Tire Manufacturing (except Retreading),6,32
326212,Tire Retreading,6,32
326220,Rubber and plastic hose and belting manufacturing,6,32
326291,Rubber Product Manufacturing for Mechanical Use,6,32
326299,All Other Rubber Product Manufacturing,6,32
327110,"Pottery, ceramics and plumbing fixture manufacturing",6,32
327120,Clay building material and refractory manufacturing,6,32
327211,Flat Glass Manufacturing,6,32
327212,Other Pressed and Blown Glass and Glassware Manufacturing,6,32
327213,Glass Container Manufacturing,6,32
327214,Glass manufacturing,6,32
327215,Glass product manufacturing from purchased glass,6,32
327310,Cement manufacturing,6,32
327320,Ready-mix concrete manufacturing,6,32
327331,Concrete Block and Brick Manufacturing,6,32
327332,Concrete Pipe Manufacturing,6,32
327390,Other concrete product manufacturing,6,32
327410,Lime manufacturing,6,32
327420,Gypsum product manufacturing,6,32
327910,Abrasive product manufacturing,6,32
327990,All other non-metallic mineral product manufacturing,6,32
327991,Cut Stone and Stone Product Manufacturing,6,32
327992,Ground or Treated Mineral and Earth Manufacturing,6,32
327993,Mineral Wool Manufacturing,6,32
327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,6,32
321111,Sawmills (except shingle and shake mills),6,32
321112,Shingle and shake mills,6,32
331,Primary metal manufacturing,3,33
332,Fabricated metal product manufacturing,3,33
333,Machinery manufacturing,3,33
334,Computer and electronic product manufacturing,3,33
335,"Electrical equipment, appliance and component manufacturing",3,33
336,Transportation equipment manufacturing,3,33
337,Furniture and related product manufacturing,3,33
339,Miscellaneous manufacturing,3,33
3311,Iron and steel mills and ferro-alloy manufacturing,4,33
3312,Steel product manufacturing from purchased steel,4,33
3313,Alumina and aluminum production and processing,4,33
3314,Non-ferrous metal (except aluminum) production and processing,4,33
3315,Foundries,4,33
3321,Forging and stamping,4,33
3322,Cutlery and hand tool manufacturing,4,33
3323,Architectural and structural metals manufacturing,4,33
3324,"Boiler, tank and shipping container manufacturing",4,33
3325,Hardware manufacturing,4,33
3326,Spring and wire product manufacturing,4,33
3327,"Machine shops, turned product, and screw, nut and bolt manufacturing",4,33
3328,"Coating, engraving, cold and heat treating and allied activities",4,33
3329,Other fabricated metal product manufacturing,4,33
3331,"Agricultural, construction and mining machinery manufacturing",4,33
3332,Industrial machinery manufacturing,4,33
3333,Commercial and service industry machinery manufacturing,4,33
3334,"Ventilation, heating, air-conditioning and commercial refrigeration equipment manufacturing",4,33
3335,Metalworking machinery manufacturing,4,33
3336,"Engine, turbine and power transmission equipment manufacturing",4,33
3339,Other general-purpose machinery manufacturing,4,33
3341,Computer and peripheral equipment manufacturing,4,33
3342,Communications equipment manufacturing,4,33
3343,Audio and video equipment manufacturing,4,33
3344,Semiconductor and other electronic component manufacturing,4,33
3345,"Navigational, measuring, medical and control instruments manufacturing",4,33
3346,Manufacturing and reproducing magnetic and optical media,4,33
3351,Electric lighting equipment manufacturing,4,33
3352,Household appliance manufacturing,4,33
3353,Electrical equipment manufacturing,4,33
3359,Other electrical equipment and component manufacturing,4,33
3361,Motor vehicle manufacturing,4,33
3362,Motor vehicle body and trailer manufacturing,4,33
3363,Motor vehicle parts manufacturing,4,33
3364,Aerospace product and parts manufacturing,4,33
3365,Railroad rolling stock manufacturing,4,33
3366,Ship and boat building,4,33
3369,Other transportation equipment manufacturing,4,33
3371,Household and institutional furniture and kitchen cabinet manufacturing,4,33
3372,Office furniture (including fixtures) manufacturing,4,33
3379,Other furniture-related product manufacturing,4,33
3391,Medical equipment and supplies manufacturing,4,33
3399,Other miscellaneous manufacturing,4,33
33111,Iron and steel mills and ferro-alloy manufacturing,5,33
33121,Iron and steel pipes and tubes manufacturing from purchased steel,5,33
33122,Rolling and drawing of purchased steel,5,33
33131,Alumina and aluminum production and processing,5,33
33141,Non-ferrous metal (except aluminum) smelting and refining,5,33
33142,"Copper rolling, drawing, extruding and alloying",5,33
33149,"Non-ferrous metal (except copper and aluminum) rolling, drawing, extruding and alloying",5,33
33151,Ferrous metal foundries,5,33
33152,Non-ferrous metal foundries,5,33
33211,Forging and stamping,5,33
33221,Cutlery and hand tool manufacturing,5,33
33231,Plate work and fabricated structural product manufacturing,5,33
33232,Ornamental and architectural metal product manufacturing,5,33
33241,Power boiler and heat exchanger manufacturing,5,33
33242,Metal tank (heavy gauge) manufacturing,5,33
33243,"Metal can, box and other metal container (light gauge) manufacturing",5,33
33251,Hardware manufacturing,5,33
33261,Spring and wire product manufacturing,5,33
33271,Machine shops,5,33
33272,"Turned product and screw, nut and bolt manufacturing",5,33
33281,"Coating, engraving, cold and heat treating and allied activities",5,33
33291,Metal valve manufacturing,5,33
33299,All other fabricated metal product manufacturing,5,33
33311,Agricultural implement manufacturing,5,33
33312,Construction machinery manufacturing,5,33
33313,Mining and oil and gas field machinery manufacturing,5,33
33324,Industrial machinery manufacturing,5,33
33331,Commercial and service industry machinery manufacturing,5,33
33341,"Ventilation, heating, air-conditioning and commercial refrigeration equipment",5,33
33351,Metalworking machinery manufacturing,5,33
33361,"Engine, turbine and power transmission equipment manufacturing",5,33
33391,Pump and compressor manufacturing,5,33
33392,Material handling equipment manufacturing,5,33
33399,All other general-purpose machinery manufacturing,5,33
33411,Computer and peripheral equipment manufacturing,5,33
33421,Telephone apparatus manufacturing,5,33
33422,Radio and television broadcasting and wireless communications equipment manufacturing,5,33
33429,Other communications equipment manufacturing,5,33
33431,Audio and video equipment manufacturing,5,33
33441,Semiconductor and other electronic component manufacturing,5,33
33451,"Navigational, measuring, medical and control instruments manufacturing",5,33
33461,Manufacturing and reproducing magnetic and optical media,5,33
33511,Electric lamp bulb and parts manufacturing,5,33
33512,Lighting fixture manufacturing,5,33
33521,Small electrical appliance manufacturing,5,33
33522,Major appliance manufacturing,5,33
33531,Electrical equipment manufacturing,5,33
33591,Battery manufacturing,5,33
33592,Communication and energy wire and cable manufacturing,5,33
33593,Wiring device manufacturing,5,33
33599,All other electrical equipment and component manufacturing,5,33
33611,Automobile and light-duty motor vehicle manufacturing,5,33
33612,Heavy-duty truck manufacturing,5,33
33621,Motor vehicle body and trailer manufacturing,5,33
33631,Motor vehicle gasoline engine and engine parts manufacturing,5,33
33632,Motor vehicle electrical and electronic equipment manufacturing,5,33
33633,Motor vehicle steering and suspension components (except spring) manufacturing,5,33
33634,Motor vehicle brake system manufacturing,5,33
33635,Motor vehicle transmission and power train parts manufacturing,5,33
33636,Motor vehicle seating and interior trim manufacturing,5,33
33637,Motor vehicle metal stamping,5,33
33639,Other motor vehicle parts manufacturing,5,33
33641,Aerospace product and parts manufacturing,5,33
33651,Railroad rolling stock manufacturing,5,33
33661,Ship and boat building,5,33
33699,Other transportation equipment manufacturing,5,33
33711,Wood kitchen cabinet and counter top manufacturing,5,33
33712,Household and institutional furniture manufacturing,5,33
33721,Office furniture (including fixtures) manufacturing,5,33
33791,Mattress manufacturing,5,33
33792,Blind and shade manufacturing,5,33
33911,Medical equipment and supplies manufacturing,5,33
33991,Jewellery and silverware manufacturing,5,33
33992,Sporting and athletic goods manufacturing,5,33
33993,"Doll, toy and game manufacturing",5,33
33994,Office supplies (except paper) manufacturing,5,33
33995,Sign manufacturing,5,33
33999,All other miscellaneous manufacturing,5,33
331110,Iron and steel mills and ferro-alloy manufacturing,6,33
331210,Iron and steel pipes and tubes manufacturing from purchased steel,6,33
331221,Cold-rolled steel shape manufacturing,6,33
331222,Steel wire drawing,6,33
331313,Primary production of alumina and aluminum,6,33
331314,Secondary Smelting and Alloying of Aluminum,6,33
331315,"Aluminum Sheet, Plate, and Foil Manufacturing",6,33
331317,"Aluminum rolling, drawing, extruding and alloying",6,33
331318,"Other Aluminum Rolling, Drawing, and Extruding",6,33
331410,Non-ferrous metal (except aluminum) smelting and refining,6,33
331420,"Copper rolling, drawing, extruding and alloying",6,33
331490,"Non-ferrous metal (except copper and aluminum) rolling, drawing, extruding and alloying",6,33
331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",6,33
331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",6,33
331511,Iron foundries,6,33
331512,Steel Investment Foundries,6,33
331513,Steel Foundries (except Investment),6,33
331514,Steel foundries,6,33
331523,Non-ferrous die-casting foundries,6,33
331524,Aluminum Foundries (except Die-Casting),6,33
331529,Non-ferrous foundries (except die-casting),6,33
332111,Iron and Steel Forging,6,33
332112,Nonferrous Forging,6,33
332113,Forging,6,33
332114,Custom Roll Forming,6,33
332117,Powder Metallurgy Part Manufacturing,6,33
332118,Stamping,6,33
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",6,33
332210,Cutlery and hand tool manufacturing,6,33
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing",6,33
332216,Saw Blade and Handtool Manufacturing,6,33
332311,Prefabricated metal building and component manufacturing,6,33
332312,Fabricated Structural Metal Manufacturing,6,33
332313,Plate Work Manufacturing,6,33
332314,Concrete reinforcing bar manufacturing,6,33
332319,Other plate work and fabricated structural product manufacturing,6,33
332321,Metal window and door manufacturing,6,33
332322,Sheet Metal Work Manufacturing,6,33
332323,Ornamental and Architectural Metal Work Manufacturing,6,33
332329,Other ornamental and architectural metal product manufacturing,6,33
332410,Power boiler and heat exchanger manufacturing,6,33
332420,Metal tank (heavy gauge) manufacturing,6,33
332431,Metal can manufacturing,6,33
332439,Other metal container manufacturing,6,33
332510,Hardware manufacturing,6,33
332611,Spring (heavy gauge) manufacturing,6,33
332613,Spring Manufacturing,6,33
332618,Other Fabricated Wire Product Manufacturing,6,33
332619,Other fabricated wire product manufacturing,6,33
332710,Machine shops,6,33
332721,Precision Turned Product Manufacturing,6,33
332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",6,33
332811,Metal Heat Treating,6,33
332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",6,33
332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring",6,33
332911,Industrial Valve Manufacturing,6,33
332912,Fluid Power Valve and Hose Fitting Manufacturing,6,33
332913,Plumbing Fixture Fitting and Trim Manufacturing,6,33
332919,Other Metal Valve and Pipe Fitting Manufacturing,6,33
332991,Ball and roller bearing manufacturing,6,33
332992,Small Arms Ammunition Manufacturing,6,33
332993,Ammunition (except Small Arms) Manufacturing,6,33
332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",6,33
332996,Fabricated Pipe and Pipe Fitting Manufacturing,6,33
333110,Agricultural implement manufacturing,6,33
333111,Farm Machinery and Equipment Manufacturing,6,33
333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,6,33
333120,Construction machinery manufacturing,6,33
333131,Mining Machinery and Equipment Manufacturing,6,33
333132,Oil and Gas Field Machinery and Equipment Manufacturing,6,33
333241,Food Product Machinery Manufacturing,6,33
333242,Semiconductor Machinery Manufacturing,6,33
333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing",6,33
333244,Printing Machinery and Equipment Manufacturing,6,33
333245,Sawmill and woodworking machinery manufacturing,6,33
333246,Rubber and plastics industry machinery manufacturing,6,33
333247,Paper industry machinery manufacturing,6,33
333248,All other industrial machinery manufacturing,6,33
333249,Other Industrial Machinery Manufacturing,6,33
333310,Commercial and service industry machinery manufacturing,6,33
333314,Optical Instrument and Lens Manufacturing,6,33
333316,Photographic and Photocopying Equipment Manufacturing,6,33
333318,Other Commercial and Service Industry Machinery Manufacturing,6,33
333413,Industrial and commercial fan and blower and air purification equipment manufacturing,6,33
333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,6,33
333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,6,33
333416,Heating equipment and commercial refrigeration equipment manufacturing,6,33
333511,Industrial mould manufacturing,6,33
333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",6,33
333515,Cutting Tool and Machine Tool Accessory Manufacturing,6,33
333517,Machine Tool Manufacturing,6,33
333519,Other metalworking machinery manufacturing,6,33
333611,Turbine and turbine generator set unit manufacturing,6,33
333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",6,33
333613,Mechanical Power Transmission Equipment Manufacturing,6,33
333618,Other Engine Equipment Manufacturing,6,33
333619,Other engine and power transmission equipment manufacturing,6,33
333910,Pump and compressor manufacturing,6,33
333911,Pump and Pumping Equipment Manufacturing,6,33
333912,Air and Gas Compressor Manufacturing,6,33
333913,Measuring and Dispensing Pump Manufacturing,6,33
333921,Elevator and Moving Stairway Manufacturing,6,33
333922,Conveyor and Conveying Equipment Manufacturing,6,33
333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",6,33
333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",6,33
333990,All other general-purpose machinery manufacturing,6,33
333991,Power-Driven Handtool Manufacturing,6,33
333992,Welding and Soldering Equipment Manufacturing,6,33
333993,Packaging Machinery Manufacturing,6,33
333994,Industrial Process Furnace and Oven Manufacturing,6,33
333995,Fluid Power Cylinder and Actuator Manufacturing,6,33
333996,Fluid Power Pump and Motor Manufacturing,6,33
333997,Scale and Balance Manufacturing,6,33
333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6,33
334111,Electronic Computer Manufacturing,6,33
334112,Computer Storage Device Manufacturing,6,33
334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,6,33
334210,Telephone apparatus manufacturing,6,33
334220,Radio and television broadcasting and wireless communications equipment manufacturing,6,33
334290,Other communications equipment manufacturing,6,33
334310,Audio and video equipment manufacturing,6,33
334412,Bare Printed Circuit Board Manufacturing,6,33
334413,Semiconductor and Related Device Manufacturing,6,33
334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",6,33
334417,Electronic Connector Manufacturing,6,33
334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,6,33
334419,Other Electronic Component Manufacturing,6,33
334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,6,33
334511,Navigational and guidance instruments manufacturing,6,33
334512,"Measuring, medical and controlling devices manufacturing",6,33
334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",6,33
334514,Totalizing Fluid Meter and Counting Device Manufacturing,6,33
334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,6,33
334516,Analytical Laboratory Instrument Manufacturing,6,33
334517,Irradiation Apparatus Manufacturing,6,33
334519,Other Measuring and Controlling Device Manufacturing,6,33
334613,Blank Magnetic and Optical Recording Media Manufacturing,6,33
334614,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",6,33
335110,Electric lamp bulb and parts manufacturing,6,33
335120,Lighting fixture manufacturing,6,33
335121,Residential Electric Lighting Fixture Manufacturing,6,33
335122,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",6,33
335129,Other Lighting Equipment Manufacturing,6,33
335221,Household Cooking Appliance Manufacturing,6,33
335222,Household Refrigerator and Home Freezer Manufacturing,6,33
335223,Major kitchen appliance manufacturing,6,33
335224,Household Laundry Equipment Manufacturing,6,33
335228,Other Major Household Appliance Manufacturing,6,33
335229,Other major appliance manufacturing,6,33
335311,"Power, distribution and specialty transformers manufacturing",6,33
335312,Motor and generator manufacturing,6,33
335313,Switchgear and Switchboard Apparatus Manufacturing,6,33
335314,Relay and Industrial Control Manufacturing,6,33
335315,"Switchgear and switchboard, and relay and industrial control apparatus manufacturing",6,33
335910,Battery manufacturing,6,33
335911,Storage Battery Manufacturing,6,33
335912,Primary Battery Manufacturing,6,33
335920,Communication and energy wire and cable manufacturing,6,33
335921,Fiber Optic Cable Manufacturing,6,33
335929,Other Communication and Energy Wire Manufacturing,6,33
335930,Wiring device manufacturing,6,33
335931,Current-Carrying Wiring Device Manufacturing,6,33
335932,Noncurrent-Carrying Wiring Device Manufacturing,6,33
335990,All other electrical equipment and component manufacturing,6,33
335991,Carbon and Graphite Product Manufacturing,6,33
335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,6,33
336111,Automobile Manufacturing,6,33
336112,Light Truck and Utility Vehicle Manufacturing,6,33
336120,Heavy-duty truck manufacturing,6,33
336211,Motor vehicle body manufacturing,6,33
336212,Truck trailer manufacturing,6,33
336213,Motor Home Manufacturing,6,33
336214,Travel Trailer and Camper Manufacturing,6,33
336215,"Motor home, travel trailer and camper manufacturing",6,33
336310,Motor vehicle gasoline engine and engine parts manufacturing,6,33
336320,Motor vehicle electrical and electronic equipment manufacturing,6,33
336330,Motor vehicle steering and suspension components (except spring) manufacturing,6,33
336340,Motor vehicle brake system manufacturing,6,33
336350,Motor vehicle transmission and power train parts manufacturing,6,33
336360,Motor vehicle seating and interior trim manufacturing,6,33
336370,Motor vehicle metal stamping,6,33
336390,Other motor vehicle parts manufacturing,6,33
336411,Aircraft Manufacturing,6,33
336412,Aircraft Engine and Engine Parts Manufacturing,6,33
336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,6,33
336414,Guided Missile and Space Vehicle Manufacturing,6,33
336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,6,33
336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,6,33
336510,Railroad rolling stock manufacturing,6,33
336611,Ship building and repairing,6,33
336612,Boat building,6,33
336990,Other transportation equipment manufacturing,6,33
336991,"Motorcycle, Bicycle, and Parts Manufacturing",6,33
336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",6,33
336999,All Other Transportation Equipment Manufacturing,6,33
337110,Wood kitchen cabinet and counter top manufacturing,6,33
337121,Upholstered household furniture manufacturing,6,33
337122,Nonupholstered Wood Household Furniture Manufacturing,6,33
337123,Other wood household furniture manufacturing,6,33
337124,Metal Household Furniture Manufacturing,6,33
337125,Household Furniture (except Wood and Metal) Manufacturing,6,33
337126,Household furniture (except wood and upholstered) manufacturing,6,33
337127,Institutional furniture manufacturing,6,33
337211,Wood Office Furniture Manufacturing,6,33
337212,Custom Architectural Woodwork and Millwork Manufacturing,6,33
337213,"Wood office furniture, including custom architectural woodwork, manufacturing",6,33
337214,Office furniture (except wood) manufacturing,6,33
337215,"Showcase, partition, shelving and locker manufacturing",6,33
337910,Mattress manufacturing,6,33
337920,Blind and shade manufacturing,6,33
339110,Medical equipment and supplies manufacturing,6,33
339112,Surgical and Medical Instrument Manufacturing,6,33
339113,Surgical Appliance and Supplies Manufacturing,6,33
339114,Dental Equipment and Supplies Manufacturing,6,33
339115,Ophthalmic Goods Manufacturing,6,33
339116,Dental Laboratories,6,33
339910,Jewellery and silverware manufacturing,6,33
339920,Sporting and athletic goods manufacturing,6,33
339930,"Doll, toy and game manufacturing",6,33
339940,Office supplies (except paper) manufacturing,6,33
339950,Sign manufacturing,6,33
339990,All other miscellaneous manufacturing,6,33
339991,"Gasket, Packing, and Sealing Device Manufacturing",6,33
339992,Musical Instrument Manufacturing,6,33
339993,"Fastener, Button, Needle, and Pin Manufacturing",6,33
339994,"Broom, Brush, and Mop Manufacturing",6,33
339995,Burial Casket Manufacturing,6,33
339999,All Other Miscellaneous Manufacturing,6,33
333210,Sawmill and woodworking machinery manufacturing,6,33
332810,"Coating, engraving, heat treating and allied activities",6,33
333248,Other industrial machinery manufacturing,6,33
335315,"Switchgear and switchboard, and relay and industrial control apparatus manufacturing",6,33
411,Farm product merchant wholesalers,3,41
412,Petroleum and petroleum products merchant wholesalers,3,41
413,"Food, beverage and tobacco merchant wholesalers",3,41
414,Personal and household goods merchant wholesalers,3,41
415,Motor vehicle and motor vehicle parts and accessories merchant wholesalers,3,41
416,Building material and supplies merchant wholesalers,3,41
417,"Machinery, equipment and supplies merchant wholesalers",3,41
418,Miscellaneous merchant wholesalers,3,41
419,"Business-to-business electronic markets, and agents and brokers",3,41
4111,Farm product merchant wholesalers,4,41
4121,Petroleum and petroleum products merchant wholesalers,4,41
4131,Food merchant wholesalers,4,41
4132,Beverage merchant wholesalers,4,41
4133,Cigarette and tobacco product merchant wholesalers,4,41
4141,"Textile, clothing and footwear merchant wholesalers",4,41
4142,Home entertainment equipment and household appliance merchant wholesalers,4,41
4143,Home furnishings merchant wholesalers,4,41
4144,Personal goods merchant wholesalers,4,41
4145,"Pharmaceuticals, toiletries, cosmetics and sundries merchant wholesalers",4,41
4151,Motor vehicle merchant wholesalers,4,41
4152,New motor vehicle parts and accessories merchant wholesalers,4,41
4153,Used motor vehicle parts and accessories merchant wholesalers,4,41
4161,"Electrical, plumbing, heating and air-conditioning equipment and supplies merchant",4,41
4162,Metal service centres,4,41
4163,"Lumber, millwork, hardware and other building supplies merchant wholesalers",4,41
4171,"Farm, lawn and garden machinery and equipment merchant wholesalers",4,41
4172,"Construction, forestry, mining, and industrial machinery, equipment and supplies merchant",4,41
4173,Computer and communications equipment and supplies merchant wholesalers,4,41
4179,"Other machinery, equipment and supplies merchant wholesalers",4,41
4181,Recyclable material merchant wholesalers,4,41
4182,"Paper, paper product and disposable plastic product merchant wholesalers",4,41
4183,Agricultural supplies merchant wholesalers,4,41
4184,Chemical (except agricultural) and allied product merchant wholesalers,4,41
4189,Other miscellaneous merchant wholesalers,4,41
4191,"Business-to-business electronic markets, and agents and brokers",4,41
41111,Live animal merchant wholesalers,5,41
41112,Oilseed and grain merchant wholesalers,5,41
41113,Nursery stock and plant merchant wholesalers,5,41
41119,Other farm product merchant wholesalers,5,41
41211,Petroleum and petroleum products merchant wholesalers,5,41
41311,General-line food merchant wholesalers,5,41
41312,Dairy and milk products merchant wholesalers,5,41
41313,Poultry and egg merchant wholesalers,5,41
41314,Fish and seafood product merchant wholesalers,5,41
41315,Fresh fruit and vegetable merchant wholesalers,5,41
41316,Red meat and meat product merchant wholesalers,5,41
41319,Other specialty-line food merchant wholesalers,5,41
41321,Non-alcoholic beverage merchant wholesalers,5,41
41322,Alcoholic beverage merchant wholesalers,5,41
41331,Cigarette and tobacco product merchant wholesalers,5,41
41411,Clothing and clothing accessories merchant wholesalers,5,41
41412,Footwear merchant wholesalers,5,41
41413,"Piece goods, notions and other dry goods merchant wholesalers",5,41
41421,Home entertainment equipment merchant wholesalers,5,41
41422,Household appliance merchant wholesalers,5,41
41431,"China, glassware, crockery and pottery merchant wholesalers",5,41
41432,Floor covering merchant wholesalers,5,41
41433,"Linen, drapery and other textile furnishings merchant wholesalers",5,41
41439,Other home furnishings merchant wholesalers,5,41
41441,Jewellery and watch merchant wholesalers,5,41
41442,"Book, periodical and newspaper merchant wholesalers",5,41
41443,Photographic equipment and supplies merchant wholesalers,5,41
41444,Sound recording merchant wholesalers,5,41
41445,Video recording merchant wholesalers,5,41
41446,Toy and hobby goods merchant wholesalers,5,41
41447,Amusement and sporting goods merchant wholesalers,5,41
41451,Pharmaceuticals and pharmacy supplies merchant wholesalers,5,41
41452,"Toiletries, cosmetics and sundries merchant wholesalers",5,41
41511,New and used automobile and light-duty truck merchant wholesalers,5,41
41512,"Truck, truck tractor and bus merchant wholesalers",5,41
41519,Recreational and other motor vehicles merchant wholesalers,5,41
41521,Tire merchant wholesalers,5,41
41529,Other new motor vehicle parts and accessories merchant wholesalers,5,41
41531,Used motor vehicle parts and accessories merchant wholesalers,5,41
41611,Electrical wiring and construction supplies merchant wholesalers,5,41
41612,"Plumbing, heating and air-conditioning equipment and supplies merchant wholesalers",5,41
41621,Metal service centres,5,41
41631,General-line building supplies merchant wholesalers,5,41
41632,"Lumber, plywood and millwork merchant wholesalers",5,41
41633,Hardware merchant wholesalers,5,41
41634,"Paint, glass and wallpaper merchant wholesalers",5,41
41639,Other specialty-line building supplies merchant wholesalers,5,41
41711,"Farm, lawn and garden machinery and equipment merchant wholesalers",5,41
41721,"Construction and forestry machinery, equipment and supplies merchant wholesalers",5,41
41722,"Mining and oil and gas well machinery, equipment and supplies merchant wholesalers",5,41
41723,"Industrial machinery, equipment and supplies merchant wholesalers",5,41
41731,"Computer, computer peripheral and pre-packaged software merchant wholesalers",5,41
41732,"Electronic components, navigational and communications equipment and supplies",5,41
41791,Office and store machinery and equipment merchant wholesalers,5,41
41792,"Service establishment machinery, equipment and supplies merchant wholesalers",5,41
41793,"Professional machinery, equipment and supplies merchant wholesalers",5,41
41799,"All other machinery, equipment and supplies merchant wholesalers",5,41
41811,Recyclable metal merchant wholesalers,5,41
41812,Recyclable paper and paperboard merchant wholesalers,5,41
41819,Other recyclable material merchant wholesalers,5,41
41821,Stationery and office supplies merchant wholesalers,5,41
41822,Other paper and disposable plastic product merchant wholesalers,5,41
41831,Agricultural feed merchant wholesalers,5,41
41832,Seed merchant wholesalers,5,41
41839,Agricultural chemical and other farm supplies merchant wholesalers,5,41
41841,Chemical (except agricultural) and allied product merchant wholesalers,5,41
41891,Log and wood chip merchant wholesalers,5,41
41892,"Mineral, ore and precious metal merchant wholesalers",5,41
41893,Second-hand goods (except machinery and automotive) merchant wholesalers,5,41
41899,All other merchant wholesalers,5,41
41911,Business-to-business electronic markets,5,41
41912,Wholesale trade agents and brokers,5,41
411110,Live animal merchant wholesalers,6,41
411120,Oilseed and grain merchant wholesalers,6,41
411130,Nursery stock and plant merchant wholesalers,6,41
411190,Other farm product merchant wholesalers,6,41
412110,Petroleum and petroleum products merchant wholesalers,6,41
413110,General-line food merchant wholesalers,6,41
413120,Dairy and milk products merchant wholesalers,6,41
413130,Poultry and egg merchant wholesalers,6,41
413140,Fish and seafood product merchant wholesalers,6,41
413150,Fresh fruit and vegetable merchant wholesalers,6,41
413160,Red meat and meat product merchant wholesalers,6,41
413190,Other specialty-line food merchant wholesalers,6,41
413210,Non-alcoholic beverage merchant wholesalers,6,41
413220,Alcoholic beverage merchant wholesalers,6,41
413310,Cigarette and tobacco product merchant wholesalers,6,41
414110,Clothing and clothing accessories merchant wholesalers,6,41
414120,Footwear merchant wholesalers,6,41
414130,"Piece goods, notions and other dry goods merchant wholesalers",6,41
414210,Home entertainment equipment merchant wholesalers,6,41
414220,Household appliance merchant wholesalers,6,41
414310,"China, glassware, crockery and pottery merchant wholesalers",6,41
414320,Floor covering merchant wholesalers,6,41
414330,"Linen, drapery and other textile furnishings merchant wholesalers",6,41
414390,Other home furnishings merchant wholesalers,6,41
414410,Jewellery and watch merchant wholesalers,6,41
414420,"Book, periodical and newspaper merchant wholesalers",6,41
414430,Photographic equipment and supplies merchant wholesalers,6,41
414440,Sound recording merchant wholesalers,6,41
414450,Video recording merchant wholesalers,6,41
414460,Toy and hobby goods merchant wholesalers,6,41
414470,Amusement and sporting goods merchant wholesalers,6,41
414510,Pharmaceuticals and pharmacy supplies merchant wholesalers,6,41
414520,"Toiletries, cosmetics and sundries merchant wholesalers",6,41
415110,New and used automobile and light-duty truck merchant wholesalers,6,41
415120,"Truck, truck tractor and bus merchant wholesalers",6,41
415190,Recreational and other motor vehicles merchant wholesalers,6,41
415210,Tire merchant wholesalers,6,41
415290,Other new motor vehicle parts and accessories merchant wholesalers,6,41
415310,Used motor vehicle parts and accessories merchant wholesalers,6,41
416110,Electrical wiring and construction supplies merchant wholesalers,6,41
416120,"Plumbing, heating and air-conditioning equipment and supplies merchant wholesalers",6,41
416210,Metal service centres,6,41
416310,General-line building supplies merchant wholesalers,6,41
416320,"Lumber, plywood and millwork merchant wholesalers",6,41
416330,Hardware merchant wholesalers,6,41
416340,"Paint, glass and wallpaper merchant wholesalers",6,41
416390,Other specialty-line building supplies merchant wholesalers,6,41
417110,"Farm, lawn and garden machinery and equipment merchant wholesalers",6,41
417210,"Construction and forestry machinery, equipment and supplies merchant wholesalers",6,41
417220,"Mining and oil and gas well machinery, equipment and supplies merchant wholesalers",6,41
417230,"Industrial machinery, equipment and supplies merchant wholesalers",6,41
417310,"Computer, computer peripheral and pre-packaged software merchant wholesalers",6,41
417320,"Electronic components, navigational and communications equipment and supplies",6,41
417910,Office and store machinery and equipment merchant wholesalers,6,41
